row,col,x,y,lst
1301,1303,630195.0,3341655.0,326.15256
1275,1311,630435.0,3342435.0,323.03876
1232,1348,631545.0,3343725.0,325.43478
1325,1305,630255.0,3340935.0,327.66675
1282,1333,631095.0,3342225.0,322.30386
1309,1320,630705.0,3341415.0,328.9485
1374,1305,630255.0,3339465.0,318.43124
580,1175,626355.0,3363285.0,315.0816
581,1257,628815.0,3363255.0,324.18378
593,1275,629355.0,3362895.0,319.59338
617,1202,627165.0,3362175.0,316.52057
616,1188,626745.0,3362205.0,317.64853
554,1161,625935.0,3364065.0,315.77887
568,1214,627525.0,3363645.0,324.15985
531,1240,628305.0,3364755.0,315.73102
615,1201,627135.0,3362235.0,317.44687
533,1210,627405.0,3364695.0,326.1252
536,1235,628155.0,3364605.0,318.03476
613,1264,629025.0,3362295.0,324.28632
572,1234,628125.0,3363525.0,320.23938
566,1230,628005.0,3363705.0,324.17352
534,1258,628845.0,3364665.0,324.25897
588,1254,628725.0,3363045.0,323.45917
575,1205,627255.0,3363435.0,320.1847
558,1258,628845.0,3363945.0,325.37326
523,1255,628755.0,3364995.0,324.8161
521,1236,628185.0,3365055.0,323.65057
564,1237,628215.0,3363765.0,321.4938
613,1241,628335.0,3362295.0,322.31412
562,1216,627585.0,3363825.0,321.43228
715,1082,623565.0,3359235.0,324.25555
654,1066,623085.0,3361065.0,326.39865
644,1123,624795.0,3361365.0,322.73453
648,1068,623145.0,3361245.0,325.093
632,1050,622605.0,3361725.0,324.16327
667,1038,622245.0,3360675.0,326.68918
655,1063,622995.0,3361035.0,325.84836
695,1115,624555.0,3359835.0,322.67984
669,1114,624525.0,3360615.0,322.46793
632,1104,624225.0,3361725.0,322.3483
662,1060,622905.0,3360825.0,324.40936
625,1079,623475.0,3361935.0,328.36743
647,1029,621975.0,3361275.0,324.8161
618,1106,624285.0,3362145.0,324.0573
613,1008,621345.0,3362295.0,321.7399
630,1070,623205.0,3361785.0,324.15985
671,1030,622005.0,3360555.0,323.24042
618,1065,623055.0,3362145.0,323.49677
641,1070,623205.0,3361455.0,326.09787
600,1086,623685.0,3362685.0,324.758
660,1059,622875.0,3360885.0,324.3205
599,1052,622665.0,3362715.0,321.6818
703,1070,623205.0,3359595.0,326.4841
628,1025,621855.0,3361845.0,326.19357
640,1049,622575.0,3361485.0,324.71698
617,1079,623475.0,3362175.0,323.88983
626,1000,621105.0,3361905.0,327.02756
667,1061,622935.0,3360675.0,323.64032
1386,757,613815.0,3339105.0,323.53094
1370,774,614325.0,3339585.0,322.46793
1361,746,613485.0,3339855.0,321.56558
1380,731,613035.0,3339285.0,321.70914
1380,796,614985.0,3339285.0,324.5495
1316,754,613725.0,3341205.0,320.82043
1324,753,613695.0,3340965.0,320.17786
1368,747,613515.0,3339645.0,323.92743
1373,747,613515.0,3339495.0,324.18378
1326,789,614775.0,3340905.0,317.61093
1352,755,613755.0,3340125.0,322.256
1352,752,613665.0,3340125.0,322.63882
1388,748,613545.0,3339045.0,324.112
206,1321,630735.0,3374505.0,319.3302
172,1300,630105.0,3375525.0,323.0661
217,1301,630135.0,3374175.0,325.18527
234,1301,630135.0,3373665.0,325.5168
210,1319,630675.0,3374385.0,320.3385
205,1334,631125.0,3374535.0,320.25647
219,1356,631785.0,3374115.0,324.63837
161,1308,630345.0,3375855.0,319.80872
223,1368,632145.0,3373995.0,326.39865
187,1330,631005.0,3375075.0,317.38876
206,1347,631515.0,3374505.0,325.19553
243,1382,632565.0,3373395.0,324.55975
276,1298,630045.0,3372405.0,325.0793
81,1619,639675.0,3378255.0,324.02313
68,1672,641265.0,3378645.0,325.27072
90,1630,640005.0,3377985.0,324.88788
64,1602,639165.0,3378765.0,323.89325
78,1580,638505.0,3378345.0,323.0661
70,1644,640425.0,3378585.0,320.42053
55,1654,640725.0,3379035.0,324.99725
49,1593,638895.0,3379215.0,322.40298
68,1663,640995.0,3378645.0,324.25555
94,1673,641295.0,3377865.0,324.07098
111,1649,640575.0,3377355.0,322.2936
83,598,609045.0,3378195.0,325.53732
137,654,610725.0,3376575.0,323.466
51,585,608655.0,3379155.0,322.89517
81,618,609645.0,3378255.0,324.59735
134,614,609525.0,3376665.0,322.27994
27,651,610635.0,3379875.0,319.30627
220,1593,638895.0,3374085.0,318.8585
97,1619,639675.0,3377775.0,324.8742
114,1642,640365.0,3377265.0,323.47284
139,1546,637485.0,3376515.0,323.53778
157,1627,639915.0,3375975.0,323.82147
145,1651,640635.0,3376335.0,322.34146
187,1564,638025.0,3375075.0,319.40198
114,1645,640455.0,3377265.0,324.6076
207,1584,638625.0,3374475.0,320.78967
181,1657,640815.0,3375255.0,316.55817
112,1620,639705.0,3377325.0,321.59293
118,1554,637725.0,3377145.0,324.8708
134,1591,638835.0,3376665.0,327.42065
140,1626,639885.0,3376485.0,326.07736
206,1644,640425.0,3374505.0,320.63586
142,1621,639735.0,3376425.0,326.24826
179,1592,638865.0,3375315.0,318.0997
1545,1475,635355.0,3334335.0,322.26285
1593,1497,636015.0,3332895.0,321.93814
1562,1496,635985.0,3333825.0,328.0974
1550,1480,635505.0,3334185.0,322.41666
1547,1422,633765.0,3334275.0,322.41666
1547,1475,635355.0,3334275.0,320.4889
225,875,617355.0,3373935.0,317.28964
274,832,616065.0,3372465.0,324.91522
272,782,614565.0,3372525.0,324.48798
265,823,615795.0,3372735.0,323.93768
215,849,616575.0,3374235.0,323.4489
244,834,616125.0,3373365.0,319.47034
262,859,616875.0,3372825.0,322.0646
276,793,614895.0,3372405.0,326.39865
211,836,616185.0,3374355.0,321.4152
232,809,615375.0,3373725.0,324.2282
272,799,615075.0,3372525.0,323.695
224,831,616035.0,3373965.0,324.11884
254,839,616275.0,3373065.0,323.27118
312,796,614985.0,3371325.0,323.51044
1141,1547,637515.0,3346455.0,325.0964
1137,1550,637605.0,3346575.0,324.47772
1148,1553,637695.0,3346245.0,324.6623
1153,1524,636825.0,3346095.0,326.5764
1120,1522,636765.0,3347085.0,321.31607
1168,1535,637155.0,3345645.0,323.77362
1090,1566,638085.0,3347985.0,318.40732
1127,1525,636855.0,3346875.0,322.9738
1103,1514,636525.0,3347595.0,324.98358
1080,1563,637995.0,3348285.0,315.3106
1121,1520,636705.0,3347055.0,322.2321
1148,1561,637935.0,3346245.0,320.8922
1153,1451,634635.0,3346095.0,324.07098
1120,1514,636525.0,3347085.0,320.49573
1138,1523,636795.0,3346545.0,326.7507
1135,1566,638085.0,3346635.0,325.7253
1172,1536,637185.0,3345525.0,324.20428
1181,1548,637545.0,3345255.0,326.09103
1175,1542,637365.0,3345435.0,324.8742
1090,1469,635175.0,3347985.0,317.42978
1164,1456,634785.0,3345765.0,317.82968
1138,1585,638655.0,3346545.0,316.73932
1114,1514,636525.0,3347265.0,319.1969
1066,1533,637095.0,3348705.0,325.7219
1143,1501,636135.0,3346395.0,322.28677
1136,1521,636735.0,3346605.0,325.01776
1094,1547,637515.0,3347865.0,316.38385
1106,1529,636975.0,3347505.0,320.5299
1159,1506,636285.0,3345915.0,326.2551
91,712,612465.0,3377955.0,323.81464
159,694,611925.0,3375915.0,317.55283
156,699,612075.0,3376005.0,318.26035
160,702,612165.0,3375885.0,322.03043
132,652,610665.0,3376725.0,322.8644
176,664,611025.0,3375405.0,317.1871
162,665,611055.0,3375825.0,317.6622
134,716,612585.0,3376665.0,322.18082
180,705,612255.0,3375285.0,319.83948
117,665,611055.0,3377175.0,324.17352
150,658,610845.0,3376185.0,317.129
213,701,612135.0,3374295.0,324.5666
267,1139,625275.0,3372675.0,327.26685
259,1137,625215.0,3372915.0,326.79514
274,1084,623625.0,3372465.0,320.90588
283,1110,624405.0,3372195.0,324.0744
259,1134,625125.0,3372915.0,326.2927
259,1135,625155.0,3372915.0,326.6379
258,1135,625155.0,3372945.0,325.48605
219,1161,625935.0,3374115.0,325.9919
209,1103,624195.0,3374415.0,319.32678
247,1062,622965.0,3373275.0,316.28473
247,1146,625485.0,3373275.0,323.68475
260,1175,626355.0,3372885.0,324.48798
238,1198,627045.0,3373545.0,325.44846
269,1130,625005.0,3372615.0,326.74045
289,1145,625455.0,3372015.0,324.49823
235,1160,625905.0,3373635.0,325.03485
243,1170,626205.0,3373395.0,326.3337
269,1178,626445.0,3372615.0,326.0637
216,1178,626445.0,3374205.0,325.75607
216,1185,626655.0,3374205.0,326.33713
261,1130,625005.0,3372855.0,327.89917
330,1142,625365.0,3370785.0,322.12955
306,1106,624285.0,3371505.0,323.36346
254,1145,625455.0,3373065.0,324.05048
279,1167,626115.0,3372315.0,323.20282
254,1133,625095.0,3373065.0,318.03818
231,1079,623475.0,3373755.0,316.3565
247,1102,624165.0,3373275.0,317.02988
264,1138,625245.0,3372765.0,327.55737
1531,1653,640695.0,3334755.0,320.78284
1534,1639,640275.0,3334665.0,319.901
1555,1642,640365.0,3334035.0,317.5084
1565,1655,640755.0,3333735.0,314.9107
1567,1629,639975.0,3333675.0,318.03818
1133,1436,634185.0,3346695.0,316.15485
1121,1414,633525.0,3347055.0,319.18323
1171,1399,633075.0,3345555.0,325.89963
1122,1413,633495.0,3347025.0,318.63974
1112,1348,631545.0,3347325.0,313.95023
1122,1386,632685.0,3347025.0,324.06757
1079,1387,632715.0,3348315.0,317.74423
1089,1391,632835.0,3348015.0,316.9786
1102,1355,631755.0,3347625.0,321.16568
1162,1366,632085.0,3345825.0,325.15793
1072,1416,633585.0,3348525.0,320.6222
1137,1356,631785.0,3346575.0,313.5845
1104,1409,633375.0,3347565.0,320.02405
144,861,616935.0,3376365.0,318.75253
84,839,616275.0,3378165.0,319.27893
127,904,618225.0,3376875.0,320.94006
162,911,618435.0,3375825.0,315.70367
137,945,619455.0,3376575.0,322.22867
139,873,617295.0,3376515.0,320.63928
85,848,616545.0,3378135.0,318.8585
940,1251,628635.0,3352485.0,318.4825
893,1269,629175.0,3353895.0,323.36005
943,1222,627765.0,3352395.0,313.6973
920,1289,629775.0,3353085.0,322.9772
909,1246,628485.0,3353415.0,324.4709
914,1242,628365.0,3353265.0,322.79263
862,1268,629145.0,3354825.0,320.43762
868,1321,630735.0,3354645.0,317.02646
878,1276,629385.0,3354345.0,321.76382
894,1242,628365.0,3353865.0,317.17
928,1303,630195.0,3352845.0,322.62515
854,1289,629775.0,3355065.0,321.48013
892,1284,629625.0,3353925.0,318.22275
861,1234,628125.0,3354855.0,321.2443
1237,835,616155.0,3343575.0,321.59976
1188,805,615255.0,3345045.0,326.24826
1243,824,615825.0,3343395.0,324.84686
1311,815,615555.0,3341355.0,321.57242
1245,778,614445.0,3343335.0,318.11337
1238,829,615975.0,3343545.0,322.3893
1239,859,616875.0,3343515.0,322.28677
1275,777,614415.0,3342435.0,321.55875
1234,792,614865.0,3343665.0,322.45425
1250,858,616845.0,3343185.0,318.94394
1213,810,615405.0,3344295.0,320.53674
1273,845,616455.0,3342495.0,324.55634
1285,871,617235.0,3342135.0,323.3498
1251,835,616155.0,3343155.0,323.89325
1269,872,617265.0,3342615.0,326.55588
1222,834,616125.0,3344025.0,320.51965
1171,809,615375.0,3345555.0,317.69296
1212,888,617745.0,3344325.0,321.7399
1284,829,615975.0,3342165.0,324.42645
1208,47,592515.0,3344445.0,320.1847
1191,23,591795.0,3344955.0,324.6999
1126,18,591645.0,3346905.0,322.30728
1220,18,591645.0,3344085.0,311.8584
1260,33,592095.0,3342885.0,321.25455
1194,22,591765.0,3344865.0,326.31662
1170,41,592335.0,3345585.0,318.6534
1175,36,592185.0,3345435.0,320.1471
1159,34,592125.0,3345915.0,320.08557
1195,15,591555.0,3344835.0,322.9567
1188,20,591705.0,3345045.0,325.33566
1219,25,591855.0,3344115.0,317.77158
1190,51,592635.0,3344985.0,319.5592
1234,44,592425.0,3343665.0,319.3473
718,1239,628275.0,3359145.0,324.78534
675,1182,626565.0,3360435.0,322.20816
623,1210,627405.0,3361995.0,322.6149
671,1182,626565.0,3360555.0,322.65933
671,1201,627135.0,3360555.0,321.0768
664,1218,627645.0,3360765.0,324.08807
613,1211,627435.0,3362295.0,321.67496
1082,360,601905.0,3348225.0,317.80234
1045,320,600705.0,3349335.0,323.6164
1004,360,601905.0,3350565.0,318.41757
1049,307,600315.0,3349215.0,320.01038
1029,374,602325.0,3349815.0,313.72806
1069,330,601005.0,3348615.0,317.78867
1043,321,600735.0,3349395.0,323.237
1045,327,600915.0,3349335.0,320.20178
1050,348,601545.0,3349185.0,314.0596
1049,328,600945.0,3349215.0,317.73398
1050,337,601215.0,3349185.0,315.16022
1006,293,599895.0,3350505.0,318.045
220,934,619125.0,3374085.0,323.15497
225,925,618855.0,3373935.0,324.1325
211,907,618315.0,3374355.0,322.2355
193,912,618465.0,3374895.0,322.6901
277,867,617115.0,3372375.0,324.65887
282,892,617865.0,3372225.0,325.9919
225,915,618555.0,3373935.0,324.93915
222,922,618765.0,3374025.0,324.05048
216,917,618615.0,3374205.0,325.58517
238,867,617115.0,3373545.0,315.50885
208,946,619485.0,3374445.0,326.9421
271,892,617865.0,3372555.0,320.7589
220,882,617565.0,3374085.0,328.33667
207,935,619155.0,3374475.0,324.86737
253,976,620385.0,3373095.0,322.34146
225,907,618315.0,3373935.0,322.87466
238,947,619515.0,3373545.0,321.71255
239,927,618915.0,3373515.0,318.26718
205,904,618225.0,3374535.0,322.06802
476,1080,623505.0,3366405.0,320.88538
523,1102,624165.0,3364995.0,322.47818
510,1145,625455.0,3365385.0,324.2829
461,1184,626625.0,3366855.0,323.72577
455,1088,623745.0,3367035.0,320.0719
512,1116,624585.0,3365325.0,323.74286
504,1121,624735.0,3365565.0,325.6091
508,1090,623805.0,3365445.0,315.00983
522,1148,625545.0,3365025.0,323.19598
532,1163,625995.0,3364725.0,325.25363
575,1123,624795.0,3363435.0,324.58026
534,1155,625755.0,3364665.0,318.4825
521,1146,625485.0,3365055.0,325.57492
466,1110,624405.0,3366705.0,320.78625
535,1067,623115.0,3364635.0,325.63644
550,1076,623385.0,3364185.0,325.4382
501,1109,624375.0,3365655.0,325.77316
512,1106,624285.0,3365325.0,324.63837
503,1120,624705.0,3365595.0,325.33224
504,1086,623685.0,3365565.0,318.77646
498,1124,624825.0,3365745.0,324.4538
489,1119,624675.0,3366015.0,324.0915
528,1097,624015.0,3364845.0,316.0318
478,1091,623835.0,3366345.0,318.9166
269,1376,632385.0,3372615.0,326.1594
337,1371,632235.0,3370575.0,326.25168
271,1325,630855.0,3372555.0,324.3581
325,1414,633525.0,3370935.0,322.15005
222,1348,631545.0,3374025.0,321.77408
261,1364,632025.0,3372855.0,324.86053
257,1362,631965.0,3372975.0,321.0939
1463,1243,628395.0,3336795.0,323.81122
1480,1264,629025.0,3336285.0,322.19107
1478,1262,628965.0,3336345.0,322.90543
1496,1257,628815.0,3335805.0,322.4645
1493,1260,628905.0,3335895.0,322.7858
1462,1232,628065.0,3336825.0,328.3606
1492,1302,630165.0,3335925.0,324.88446
1499,1258,628845.0,3335715.0,322.96353
1525,1272,629265.0,3334935.0,325.43137
1157,991,620835.0,3345975.0,320.46838
1149,952,619665.0,3346215.0,321.32632
1217,983,620595.0,3344175.0,326.22092
1125,989,620775.0,3346935.0,316.78717
1173,962,619965.0,3345495.0,322.1569
1153,912,618465.0,3346095.0,324.3034
1167,945,619455.0,3345675.0,323.70526
1149,985,620655.0,3346215.0,319.9181
1162,961,619935.0,3345825.0,326.83273
1202,914,618525.0,3344625.0,324.15985
1113,976,620385.0,3347295.0,323.21307
1135,1027,621915.0,3346635.0,322.8234
1181,998,621045.0,3345255.0,327.04807
1161,961,619935.0,3345855.0,326.09445
1185,957,619815.0,3345135.0,322.24576
1145,969,620175.0,3346335.0,322.9943
1162,1031,622035.0,3345825.0,324.7033
1168,958,619845.0,3345645.0,323.91376
1122,969,620175.0,3347025.0,322.18082
1159,987,620715.0,3345915.0,320.44446
1178,934,619125.0,3345345.0,320.77942
1099,937,619215.0,3347715.0,318.7252
1166,960,619905.0,3345705.0,325.9714
1178,891,617835.0,3345345.0,324.85712
1128,958,619845.0,3346845.0,318.79013
1168,925,618855.0,3345645.0,322.7687
1166,958,619845.0,3345705.0,324.9118
1135,939,619275.0,3346635.0,321.14517
1142,954,619725.0,3346425.0,320.5094
1097,986,620685.0,3347775.0,323.66083
1544,1161,625935.0,3334365.0,323.8864
1525,1219,627675.0,3334935.0,325.25363
1567,1207,627315.0,3333675.0,321.2272
1522,1187,626715.0,3335025.0,326.52512
1483,1191,626835.0,3336195.0,322.7892
1508,1196,626985.0,3335445.0,325.57492
1552,1236,628185.0,3334125.0,320.089
1570,1143,625395.0,3333585.0,320.08215
1558,1157,625815.0,3333945.0,321.45963
1522,1216,627585.0,3335025.0,323.97186
1581,1144,625425.0,3333255.0,321.85953
1495,1169,626175.0,3335835.0,324.87762
1470,1184,626625.0,3336585.0,323.05927
1500,1197,627015.0,3335685.0,318.84482
1510,1164,626025.0,3335385.0,328.37085
1545,1154,625725.0,3334335.0,321.75015
1522,1186,626685.0,3335025.0,326.6345
1511,1218,627645.0,3335355.0,323.3532
1522,1183,626595.0,3335025.0,327.0549
1559,1184,626625.0,3333915.0,324.34784
1535,1148,625545.0,3334635.0,322.3688
1563,1186,626685.0,3333795.0,322.41324
1558,1167,626115.0,3333945.0,323.28485
1525,1200,627105.0,3334935.0,324.3205
1543,1143,625395.0,3334395.0,320.76233
1563,1161,625935.0,3333795.0,324.7956
1576,1148,625545.0,3333405.0,322.13297
1515,1198,627045.0,3335235.0,323.37714
1520,1238,628245.0,3335085.0,323.8625
1498,1173,626295.0,3335745.0,326.9387
1336,975,620355.0,3340605.0,322.673
1323,1065,623055.0,3340995.0,312.2378
1310,1056,622785.0,3341385.0,316.3941
1303,1031,622035.0,3341595.0,323.9001
1254,1024,621825.0,3343065.0,326.15256
1319,954,619725.0,3341115.0,323.24725
1314,1044,622425.0,3341265.0,322.34146
1307,1052,622665.0,3341475.0,316.2198
1309,1012,621465.0,3341415.0,325.50656
1339,990,620805.0,3340515.0,326.55246
1333,979,620475.0,3340695.0,323.26093
1325,1009,621375.0,3340935.0,326.89426
1350,1042,622365.0,3340185.0,313.42044
1305,947,619515.0,3341535.0,316.78033
1352,978,620445.0,3340125.0,323.1037
1250,985,620655.0,3343185.0,325.8176
1278,988,620745.0,3342345.0,324.86053
1311,985,620655.0,3341355.0,325.6843
1357,1015,621555.0,3339975.0,315.56354
1288,1071,623235.0,3342045.0,323.01138
1336,1022,621765.0,3340605.0,326.16965
1308,1027,621915.0,3341445.0,324.93573
1330,962,619965.0,3340785.0,322.89517
27,1557,637815.0,3379875.0,322.60806
63,1529,636975.0,3378795.0,324.38544
73,1596,638985.0,3378495.0,319.00208
52,1587,638715.0,3379125.0,324.04364
54,1519,636675.0,3379065.0,322.1774
45,1528,636945.0,3379335.0,323.09686
17,1566,638085.0,3380175.0,322.24918
54,1502,636165.0,3379065.0,323.11737
438,116,594585.0,3367545.0,320.99136
443,97,594015.0,3367395.0,322.11588
470,160,595905.0,3366585.0,323.9411
403,156,595785.0,3368595.0,318.06894
484,148,595545.0,3366165.0,320.47864
415,215,597555.0,3368235.0,319.1764
427,170,596205.0,3367875.0,322.94302
427,180,596505.0,3367875.0,319.72327
1624,1087,623715.0,3331965.0,324.4572
1585,1001,621135.0,3333135.0,322.4269
1596,1027,621915.0,3332805.0,323.53436
1603,1071,623235.0,3332595.0,325.33566
1609,1017,621615.0,3332415.0,326.843
1633,1079,623475.0,3331695.0,324.25897
1636,1010,621405.0,3331605.0,325.5715
1532,1033,622095.0,3334725.0,321.80142
1600,1024,621825.0,3332685.0,322.92935
1534,988,620745.0,3334665.0,320.55725
1553,998,621045.0,3334095.0,319.39172
1556,1059,622875.0,3334005.0,321.6066
1600,1056,622785.0,3332685.0,324.93573
1613,1057,622815.0,3332295.0,322.69693
1583,996,620985.0,3333195.0,323.57538
1601,1023,621795.0,3332655.0,321.52798
1662,998,621045.0,3330825.0,321.03238
1594,1022,621765.0,3332865.0,323.1242
504,1240,628305.0,3365565.0,324.23846
491,1259,628875.0,3365955.0,326.0295
499,1186,626685.0,3365715.0,317.42978
474,1187,626715.0,3366465.0,323.03534
530,1181,626535.0,3364785.0,321.08365
468,1185,626655.0,3366645.0,324.69647
433,1200,627105.0,3367695.0,324.24872
452,1181,626535.0,3367125.0,325.093
452,1220,627705.0,3367125.0,324.1667
418,1222,627765.0,3368145.0,323.97186
493,1262,628965.0,3365895.0,325.39377
489,1245,628455.0,3366015.0,325.10666
483,1230,628005.0,3366195.0,323.99237
473,1175,626355.0,3366495.0,316.92734
476,1208,627345.0,3366405.0,324.78534
505,1217,627615.0,3365535.0,325.69455
417,1229,627975.0,3368175.0,320.5299
510,1217,627615.0,3365385.0,326.15256
498,1264,629025.0,3365745.0,325.2639
415,1238,628245.0,3368235.0,323.98212
528,1185,626655.0,3364845.0,320.94348
482,1219,627675.0,3366225.0,327.92993
512,1197,627015.0,3365325.0,322.9977
473,1267,629115.0,3366495.0,321.4152
438,1251,628635.0,3367545.0,316.63678
478,1225,627855.0,3366345.0,324.8537
480,1208,627345.0,3366285.0,329.6663
417,1201,627135.0,3368175.0,324.50507
486,1222,627765.0,3366105.0,327.64282
446,1191,626835.0,3367305.0,324.1496
508,1237,628215.0,3365445.0,325.48264
292,1167,626115.0,3371925.0,322.80972
291,1177,626415.0,3371955.0,322.37906
294,1182,626565.0,3371865.0,322.71744
297,1125,624855.0,3371775.0,327.1848
279,1175,626355.0,3372315.0,325.17844
249,1200,627105.0,3373215.0,323.73944
310,1119,624675.0,3371385.0,322.45084
220,1160,625905.0,3374085.0,326.06027
13,1625,639855.0,3380295.0,323.37372
65,1562,637965.0,3378735.0,324.3376
112,1594,638925.0,3377325.0,322.4269
69,1601,639135.0,3378615.0,323.0148
27,1569,638175.0,3379875.0,323.61298
45,1551,637635.0,3379335.0,324.46405
44,1547,637515.0,3379365.0,324.76825
29,1587,638715.0,3379815.0,321.19302
6,1591,638835.0,3380505.0,323.85223
37,1599,639075.0,3379575.0,322.05777
25,1576,638385.0,3379935.0,319.53186
31,1583,638595.0,3379755.0,324.0573
1553,1575,638355.0,3334095.0,326.7097
1592,1655,640755.0,3332925.0,319.36438
1536,1599,639075.0,3334605.0,327.89575
1556,1658,640845.0,3334005.0,322.8644
1538,1605,639255.0,3334545.0,326.95236
1495,1578,638445.0,3335835.0,322.62857
1528,1578,638445.0,3334845.0,323.18915
1523,1600,639105.0,3334995.0,318.46542
1531,1608,639345.0,3334755.0,325.44162
1572,1598,639045.0,3333525.0,318.58847
1573,1644,640425.0,3333495.0,320.0138
1478,1637,640215.0,3336345.0,318.64658
1564,1646,640485.0,3333765.0,316.30524
1544,1592,638865.0,3334365.0,324.5119
1508,1657,640815.0,3335445.0,318.7867
1557,1567,638115.0,3333975.0,322.0441
1518,1559,637875.0,3335145.0,323.91034
1496,1635,640155.0,3335805.0,317.51865
1525,1606,639285.0,3334935.0,321.80142
1563,1542,637365.0,3333795.0,325.21945
1503,1603,639195.0,3335595.0,317.2247
1522,1593,638895.0,3335025.0,318.86533
1537,1608,639345.0,3334575.0,325.7048
1562,1615,639555.0,3333825.0,314.52103
1508,1666,641085.0,3335445.0,320.32483
1539,1611,639435.0,3334515.0,323.26434
1586,1602,639165.0,3333105.0,315.8985
1596,1613,639495.0,3332805.0,316.74615
1553,1606,639285.0,3334095.0,318.42783
1571,1646,640485.0,3333555.0,318.29794
1538,1609,639375.0,3334545.0,324.153
1544,1623,639795.0,3334365.0,319.255
1481,1593,638895.0,3336255.0,319.85315
1085,1119,624675.0,3348135.0,324.0744
1013,1092,623865.0,3350295.0,321.3195
1074,1080,623505.0,3348465.0,326.15598
1062,1078,623445.0,3348825.0,322.1022
1093,1100,624105.0,3347895.0,325.6672
1030,1072,623265.0,3349785.0,321.86636
1023,1053,622695.0,3349995.0,322.73453
1016,1145,625455.0,3350205.0,321.21695
1008,1024,621825.0,3350445.0,323.34637
1046,1077,623415.0,3349305.0,321.16568
1015,1096,623985.0,3350235.0,321.45963
1025,1024,621825.0,3349935.0,326.93185
1031,1104,624225.0,3349755.0,325.60226
1039,1078,623445.0,3349515.0,326.08762
1037,1073,623295.0,3349575.0,323.22333
1037,1032,622065.0,3349575.0,324.3581
1003,105,594255.0,3350595.0,324.46405
948,118,594645.0,3352245.0,323.20966
974,96,593985.0,3351465.0,321.80142
926,108,594345.0,3352905.0,318.6876
1034,155,595755.0,3349665.0,318.81064
542,1075,623355.0,3364425.0,323.18915
590,1043,622395.0,3362985.0,324.27948
518,981,620535.0,3365145.0,322.4816
450,1005,621255.0,3367185.0,321.7023
569,1064,623025.0,3363615.0,323.79413
1154,1524,636825.0,3346065.0,326.55588
1150,1476,635385.0,3346185.0,317.42978
1143,1514,636525.0,3346395.0,323.924
1200,1507,636315.0,3344685.0,325.2468
1228,1520,636705.0,3343845.0,315.92584
1148,1571,638235.0,3346245.0,320.98795
1215,1484,635625.0,3344235.0,323.83856
1099,1503,636195.0,3347715.0,322.99088
1184,1472,635265.0,3345165.0,321.80142
1156,1535,637155.0,3346005.0,326.7883
1216,1489,635775.0,3344205.0,324.74432
1198,1511,636435.0,3344745.0,324.88788
1091,1498,636045.0,3347955.0,319.8839
1157,1520,636705.0,3345975.0,327.41382
1185,1527,636915.0,3345135.0,327.9812
1195,1543,637395.0,3344835.0,318.88583
1157,1518,636645.0,3345975.0,327.88208
1141,1586,638685.0,3346455.0,315.21832
1183,1545,637455.0,3345195.0,323.3874
1084,1517,636615.0,3348165.0,323.43866
1178,1513,636495.0,3345345.0,328.46655
1188,1459,634875.0,3345045.0,312.03613
1164,1467,635115.0,3345765.0,324.0163
1097,1504,636225.0,3347775.0,321.73648
1156,1520,636705.0,3346005.0,327.2976
1164,1560,637905.0,3345765.0,321.4152
1143,1588,638745.0,3346395.0,315.29352
1131,1554,637725.0,3346755.0,324.08807
1168,1529,636975.0,3345645.0,325.3425
1136,1508,636345.0,3346605.0,321.34683
1155,1513,636495.0,3346035.0,327.448
1184,1554,637725.0,3345165.0,327.74878
1162,1553,637695.0,3345825.0,325.1921
1604,65,593055.0,3332565.0,322.87125
1617,42,592365.0,3332175.0,324.22137
1623,58,592845.0,3331995.0,325.821
1582,58,592845.0,3333225.0,322.22867
1571,69,593175.0,3333555.0,324.72382
1599,88,593745.0,3332715.0,324.61444
1619,60,592905.0,3332115.0,323.50018
1638,42,592365.0,3331545.0,322.95328
1628,32,592065.0,3331845.0,324.55292
1055,133,595095.0,3349035.0,316.3907
1074,64,593025.0,3348465.0,320.8341
1071,26,591885.0,3348555.0,318.09286
1078,91,593835.0,3348345.0,321.46988
1032,102,594165.0,3349725.0,320.54016
1124,84,593625.0,3346965.0,316.3907
598,19,591675.0,3362745.0,320.08215
597,77,593415.0,3362775.0,318.9508
579,73,593295.0,3363315.0,324.3615
680,12,591465.0,3360285.0,319.47375
542,32,592065.0,3364425.0,318.42783
683,6,591285.0,3360195.0,322.3278
590,50,592605.0,3362985.0,325.39377
618,86,593685.0,3362145.0,320.359
623,5,591255.0,3361995.0,319.03625
616,75,593355.0,3362205.0,321.8903
641,64,593025.0,3361455.0,323.79413
885,954,619725.0,3354135.0,320.46838
849,994,620925.0,3355215.0,318.233
815,927,618915.0,3356235.0,320.06506
898,903,618195.0,3353745.0,317.40927
928,932,619065.0,3352845.0,320.5265
808,987,620715.0,3356445.0,320.4137
864,955,619755.0,3354765.0,324.18036
935,963,619995.0,3352635.0,319.50452
845,1009,621375.0,3355335.0,323.29852
867,925,618855.0,3354675.0,317.09482
863,953,619695.0,3354795.0,325.0964
892,988,620745.0,3353925.0,319.53528
847,998,621045.0,3355275.0,326.15598
1586,1201,627135.0,3333105.0,325.6877
1611,1270,629205.0,3332355.0,322.81998
1650,1219,627675.0,3331185.0,325.9304
1611,1300,630105.0,3332355.0,326.39865
