row,col,x,y,land surface temperature
1506,1718,642645.0,3335505.0,329.4851379394531
308,920,618705.0,3371445.0,327.646240234375
101,1528,636945.0,3377655.0,329.7312316894531
1266,232,598065.0,3342705.0,324.26580810546875
1494,965,620055.0,3335865.0,328.121337890625
1023,507,606315.0,3349995.0,326.9626159667969
1086,988,620745.0,3348105.0,329.9704895019531
1168,1385,632655.0,3345645.0,330.5378723144531
1006,1249,628575.0,3350505.0,327.427490234375
1006,1367,632115.0,3350505.0,327.198486328125
54,1673,641295.0,3379065.0,329.068115234375
1353,1235,628155.0,3340095.0,332.87237548828125
1039,1104,624225.0,3349515.0,329.078369140625
1639,1141,625335.0,3331515.0,330.6950988769531
82,417,603615.0,3378225.0,326.2585144042969
729,1568,638145.0,3358815.0,328.391357421875
219,1322,630765.0,3374115.0,330.6335754394531
1349,1236,628185.0,3340215.0,332.18536376953125
1342,995,620955.0,3340425.0,329.3825988769531
965,334,601125.0,3351735.0,325.5954284667969
854,1355,631755.0,3355065.0,329.9294738769531
190,1361,631935.0,3374985.0,328.948486328125
63,1670,641205.0,3378795.0,328.405029296875
1574,670,611205.0,3333465.0,328.063232421875
412,1574,638325.0,3368325.0,328.182861328125
836,1470,635205.0,3355605.0,325.6398620605469
526,987,620715.0,3364905.0,326.6925964355469
1179,1029,621975.0,3345315.0,329.6697082519531
99,1528,636945.0,3377715.0,329.010009765625
1242,1089,623775.0,3343425.0,329.1570129394531
1130,1492,635865.0,3346785.0,328.828857421875
344,832,616065.0,3370365.0,328.644287109375
1084,1439,634275.0,3348165.0,327.266845703125
1085,641,610335.0,3348135.0,327.475341796875
1602,1407,633315.0,3332625.0,330.0012512207031
1602,784,614625.0,3332625.0,326.5798034667969
1239,1394,632925.0,3343515.0,329.9909973144531
169,540,607305.0,3375615.0,324.21112060546875
676,261,598935.0,3360405.0,327.943603515625
744,187,596715.0,3358365.0,327.164306640625
1599,991,620835.0,3332715.0,328.264892578125
1387,1705,642255.0,3339075.0,329.112548828125
1210,1319,630675.0,3344385.0,329.7449035644531
1480,88,593745.0,3336285.0,325.7936706542969
605,1021,621735.0,3362535.0,330.7566223144531
74,1360,631905.0,3378465.0,327.588134765625
1425,83,593595.0,3337935.0,326.5285339355469
1251,824,615825.0,3343155.0,328.322998046875
1637,1119,624675.0,3331575.0,330.3088684082031
1444,847,616515.0,3337365.0,328.517822265625
243,1366,632085.0,3373395.0,329.8200988769531
279,829,615975.0,3372315.0,327.875244140625
747,1078,623445.0,3358275.0,331.0198059082031
130,1683,641595.0,3376785.0,327.745361328125
1657,1253,628695.0,3330975.0,332.76983642578125
1487,1077,623415.0,3336075.0,329.081787109375
321,1097,624015.0,3371055.0,328.675048828125
301,784,614625.0,3371655.0,329.7859191894531
1263,1147,625515.0,3342795.0,328.736572265625
1307,1717,642615.0,3341475.0,328.299072265625
1150,1659,640875.0,3346185.0,328.158935546875
762,128,594945.0,3357825.0,327.157470703125
1578,83,593595.0,3333345.0,326.3405456542969
376,1025,621855.0,3369405.0,328.931396484375
1193,28,591945.0,3344895.0,327.331787109375
1616,81,593535.0,3332205.0,328.087158203125
1236,1228,627945.0,3343605.0,328.336669921875
1096,1181,626535.0,3347805.0,327.776123046875
270,1383,632595.0,3372585.0,330.2473449707031
596,1022,621765.0,3362805.0,330.6916809082031
129,1684,641625.0,3376815.0,327.967529296875
1641,1255,628755.0,3331455.0,330.7702941894531
733,1422,633765.0,3358695.0,326.7472839355469
558,52,592665.0,3363945.0,326.6139831542969
506,1465,635055.0,3365505.0,331.25909423828125
1321,1720,642705.0,3341055.0,330.4831848144531
1089,513,606495.0,3348015.0,326.8122253417969
757,1706,642285.0,3357975.0,327.994873046875
1042,331,601035.0,3349425.0,325.3288269042969
1634,1113,624495.0,3331665.0,329.3108215332031
1419,1562,637965.0,3338115.0,329.6902160644531
696,1764,644025.0,3359805.0,327.253173828125
356,1418,633645.0,3370005.0,327.745361328125
1501,1277,629415.0,3335655.0,328.719482421875
710,1341,631335.0,3359385.0,327.0412292480469
886,1396,632985.0,3354105.0,326.5968933105469
308,1545,637455.0,3371445.0,326.8942565917969
954,1156,625785.0,3352065.0,328.678466796875
567,76,593385.0,3363675.0,326.2516784667969
901,348,601545.0,3353655.0,328.893798828125
37,1642,640365.0,3379575.0,327.106201171875
344,1244,628425.0,3370365.0,328.897216796875
450,953,619695.0,3367185.0,330.0491027832031
434,954,619725.0,3367665.0,330.9070129394531
124,840,616305.0,3376965.0,328.705810546875
552,1045,622455.0,3364125.0,327.249755859375
1117,282,599565.0,3347175.0,329.9944152832031
1313,1193,626895.0,3341295.0,330.9172668457031
1452,1721,642735.0,3337125.0,331.34112548828125
1364,753,613695.0,3339765.0,327.0822448730469
1083,1191,626835.0,3348195.0,329.5090637207031
1635,884,617625.0,3331635.0,327.447998046875
813,1221,627735.0,3356295.0,327.485595703125
1546,1694,641925.0,3334305.0,329.2766418457031
759,84,593625.0,3357915.0,327.947021484375
1084,1633,640095.0,3348165.0,328.562255859375
1536,606,609285.0,3334605.0,331.92559814453125
1385,1709,642375.0,3339135.0,330.1516418457031
204,1720,642705.0,3374565.0,327.577880859375
1316,1320,630705.0,3341205.0,330.8420715332031
808,1509,636375.0,3356445.0,325.9543151855469
1503,214,597525.0,3335595.0,326.5353698730469
302,663,610995.0,3371625.0,328.087158203125
355,1418,633645.0,3370035.0,327.967529296875
525,987,620715.0,3364935.0,326.5387878417969
782,1111,624435.0,3357225.0,330.4079895019531
63,1674,641325.0,3378795.0,329.1570129394531
1167,1062,622965.0,3345675.0,328.473388671875
1365,1478,635445.0,3339735.0,329.4988098144531
701,1561,637935.0,3359655.0,326.2482604980469
1632,1111,624435.0,3331725.0,328.856201171875
1480,978,620445.0,3336285.0,328.350341796875
121,1219,627675.0,3377055.0,329.5364074707031
864,1574,638325.0,3354765.0,324.06414794921875
1522,1408,633345.0,3335025.0,330.7395324707031
1671,432,604065.0,3330555.0,330.0149230957031
1382,699,612075.0,3339225.0,326.9728698730469
301,663,610995.0,3371655.0,328.022216796875
409,1572,638265.0,3368415.0,327.677001953125
484,1583,638595.0,3366165.0,328.107666015625
181,784,614625.0,3375255.0,326.9352722167969
322,1106,624285.0,3371025.0,329.3450012207031
111,600,609105.0,3377355.0,326.0534362792969
985,895,617955.0,3351135.0,327.0617370605469
1225,984,620625.0,3343935.0,329.5295715332031
1521,1405,633255.0,3335055.0,330.0115051269531
1529,1286,629685.0,3334815.0,329.3723449707031
1507,1166,626085.0,3335475.0,328.982666015625
81,1243,628395.0,3378255.0,330.5173645019531
1194,783,614595.0,3344865.0,329.9226379394531
1385,1706,642285.0,3339135.0,329.4065246582031
125,1680,641505.0,3376935.0,327.738525390625
408,1571,638235.0,3368445.0,327.571044921875
1657,94,593925.0,3330975.0,326.7609558105469
1558,748,613545.0,3333945.0,328.442626953125
402,840,616305.0,3368625.0,327.506103515625
992,133,595095.0,3350925.0,328.589599609375
1568,1493,635895.0,3333645.0,329.7961730957031
431,938,619245.0,3367755.0,327.577880859375
617,1460,634905.0,3362175.0,328.005126953125
1632,1000,621105.0,3331725.0,329.3552551269531
510,1331,631035.0,3365385.0,327.745361328125
1445,1709,642375.0,3337335.0,331.53253173828125
202,948,619545.0,3374625.0,327.232666015625
94,967,620115.0,3377865.0,324.81951904296875
295,969,620175.0,3371835.0,327.0446472167969
67,630,610005.0,3378675.0,327.909423828125
507,1466,635085.0,3365475.0,329.9739074707031
1209,1311,630435.0,3344415.0,328.473388671875
348,1150,625605.0,3370245.0,328.589599609375
1538,608,609345.0,3334545.0,331.16339111328125
1669,526,606885.0,3330615.0,329.122802734375
297,812,615465.0,3371775.0,328.753662109375
607,1018,621645.0,3362475.0,329.8098449707031
346,1243,628395.0,3370305.0,328.603271484375
1309,1193,626895.0,3341415.0,330.1106262207031
1318,1721,642735.0,3341145.0,330.2405090332031
300,786,614685.0,3371685.0,330.8523254394531
1193,527,606915.0,3344895.0,327.700927734375
1653,361,601935.0,3331095.0,328.193115234375
1171,596,608985.0,3345555.0,327.940185546875
1444,1710,642405.0,3337365.0,331.40264892578125
1157,589,608775.0,3345975.0,327.543701171875
119,1738,643245.0,3377115.0,329.4577941894531
1384,1212,627465.0,3339165.0,328.972412109375
1418,1561,637935.0,3338145.0,329.6662902832031
840,1168,626145.0,3355485.0,330.5891418457031
1591,1544,637425.0,3332955.0,327.256591796875
991,132,595065.0,3350955.0,328.493896484375
1363,1258,628845.0,3339795.0,330.5515441894531
1149,393,602895.0,3346215.0,325.6466979980469
1625,333,601095.0,3331935.0,325.2399597167969
1350,1236,628185.0,3340185.0,332.40069580078125
878,12,591465.0,3354345.0,327.540283203125
1447,1704,642225.0,3337275.0,331.77178955078125
242,167,596115.0,3373425.0,325.6261901855469
1650,1116,624585.0,3331185.0,330.2610168457031
1563,1491,635835.0,3333795.0,329.6150207519531
637,1645,640455.0,3361575.0,328.476806640625
856,1027,621915.0,3355005.0,328.364013671875
1083,1097,624015.0,3348195.0,328.750244140625
1481,700,612105.0,3336255.0,327.622314453125
816,1542,637365.0,3356205.0,325.8210144042969
444,897,618015.0,3367365.0,326.2585144042969
762,1327,630915.0,3357825.0,327.294189453125
1207,939,619275.0,3344475.0,328.534912109375
1670,524,606825.0,3330585.0,331.1360168457031
871,961,619935.0,3354555.0,328.056396484375
49,830,616005.0,3379215.0,326.7917175292969
1120,1627,639915.0,3347085.0,328.951904296875
1312,1191,626835.0,3341325.0,330.4079895019531
436,955,619755.0,3367605.0,329.8098449707031
1044,317,600615.0,3349365.0,325.05194091796875
1280,1762,643965.0,3342285.0,328.244384765625
1657,1247,628515.0,3330975.0,331.64874267578125
551,1395,632955.0,3364155.0,327.923095703125
1542,604,609225.0,3334425.0,331.71368408203125
44,735,613155.0,3379365.0,326.7404479980469
1175,249,598575.0,3345435.0,327.154052734375
1153,1041,622335.0,3346095.0,329.8576965332031
204,1717,642615.0,3374565.0,327.0104675292969
1520,1410,633405.0,3335085.0,330.4490051269531
304,664,611025.0,3371565.0,328.589599609375
67,855,616755.0,3378675.0,325.1271667480469
323,1489,635775.0,3370995.0,328.572509765625
1643,960,619905.0,3331395.0,328.459716796875
763,1091,623835.0,3357795.0,332.33233642578125
1010,120,594705.0,3350385.0,327.427490234375
870,1040,622305.0,3354585.0,330.8078918457031
88,1753,643695.0,3378045.0,329.6047668457031
