row,col,x,y,land surface temperature,B2_blue,B3_green,B4_red,B5_NIR,B6_SWIR1,B7_SWIR2,B8_pan,B9_cirrus,NDVI,EVI,NDWI
1640,1036,622185.0,3331485.0,324.3615,0.27050737,0.24447608,0.2529582,0.6241819,0.46440634,0.26025084,0.12303732,0.0012225931,0.42322052,0.8337414,-0.43711776
461,1308,630345.0,3366855.0,322.33804,0.31999606,0.29794258,0.2956027,0.68952334,0.29605117,0.18907917,0.10545421,0.0010447614,0.39986825,0.92628884,-0.39655116
107,1509,636375.0,3377475.0,323.1208,0.39791444,0.41639957,0.47290796,0.6873005,0.3449549,0.24289666,0.24589682,0.0010892192,0.18478794,0.34795177,-0.24544796
665,315,600555.0,3360735.0,320.99136,0.2270439,0.19545536,0.1604155,0.6125995,0.27764404,0.13089389,0.107121386,0.0010225323,0.5849615,1.2960078,-0.51623243
1352,1393,632895.0,3340125.0,320.8717,0.2441251,0.22096018,0.20072012,0.61646026,0.35642037,0.16833211,0.09849654,0.0013559669,0.50874954,1.0500156,-0.47228372
1301,1295,629955.0,3341655.0,326.83957,0.2828503,0.28039342,0.31911862,0.79025567,0.54345566,0.2965192,0.13148433,0.0014448827,0.42468718,0.7437799,-0.47621787
106,86,593685.0,3377505.0,316.75983,0.2290328,0.20159759,0.16568026,0.5452106,0.29043546,0.15366882,0.08876026,0.0010892192,0.5338799,1.1549271,-0.46010882
657,452,604665.0,3360975.0,314.67142,0.20405447,0.16304788,0.10425812,0.5621163,0.17886165,0.06358301,0.07740126,0.0009558455,0.6870885,1.7415509,-0.5503146
1013,147,595515.0,3350295.0,319.1217,0.24593852,0.22376806,0.20417146,0.6600408,0.3903488,0.20904624,0.09765185,0.0014004247,0.52749693,1.0952808,-0.49362794
169,805,615255.0,3375615.0,322.35513,0.31818265,0.30262238,0.32309642,0.6524946,0.4119148,0.25947088,0.09940793,0.0009558455,0.3376396,0.683567,-0.3663135
1594,156,595785.0,3332865.0,319.7882,0.25231472,0.23722242,0.23201616,0.7208779,0.42443323,0.23256214,0.114167966,0.001244822,0.51302844,1.0012615,-0.5048067
625,1297,630015.0,3361935.0,323.57538,0.28858304,0.27957442,0.28788105,0.76989865,0.38028726,0.20545842,0.19528146,0.001244822,0.4556881,0.9041365,-0.46720994
1385,577,608415.0,3339135.0,319.06702,0.2336541,0.19797076,0.17884214,0.6195022,0.3964715,0.19695681,0.09898558,0.0013337379,0.55196744,1.1717821,-0.5156519
841,118,594645.0,3355455.0,318.07578,0.26658806,0.2488049,0.22359256,0.60382485,0.34620285,0.20499042,0.11836924,0.001244822,0.45954105,1.0048743,-0.4163823
469,848,616545.0,3366615.0,320.36926,0.27115086,0.26436517,0.2574625,0.77785426,0.5190818,0.26844049,0.109588794,0.00084470067,0.5026402,1.0092952,-0.49268812
558,51,592635.0,3363945.0,326.59006,0.29215136,0.27758557,0.29156637,0.70110583,0.5122181,0.29683116,0.12197033,0.00128928,0.41256264,0.8129855,-0.43274137
725,1633,640095.0,3358935.0,321.14517,0.82558805,0.91935915,1.0,1.0,0.73251885,0.35856527,0.12537137,0.0009558455,0.0,0.0,-0.042014465
771,750,613605.0,3357555.0,319.0807,0.25787196,0.23529202,0.23031975,0.7210534,0.2982351,0.16185842,0.12134792,0.0010225323,0.5158162,1.049534,-0.5079351
1284,1308,630345.0,3342165.0,324.4162,0.27735153,0.2526657,0.29109842,0.6760105,0.4849584,0.2419997,0.14155404,0.0014671116,0.39800283,0.7168012,-0.45585835
1096,1519,636675.0,3347805.0,324.58368,0.25401115,0.21943925,0.19621584,0.57832,0.28801757,0.14703912,0.111322656,0.00084470067,0.4933331,1.1231338,-0.44986096
86,81,593535.0,3378105.0,314.90045,0.22599094,0.19171154,0.14713663,0.54281217,0.2614988,0.14150138,0.08724869,0.0007557848,0.5734854,1.3537551,-0.47799766
323,185,596655.0,3370995.0,318.004,0.2698054,0.28729612,0.2700394,0.91122806,0.44276235,0.22031671,0.12145907,0.0010447614,0.54279715,1.063032,-0.5205835
393,1462,634965.0,3368895.0,323.3703,0.2800424,0.28080288,0.26220077,0.750185,0.3946386,0.21146414,0.10265336,0.0014004247,0.4820141,0.9974564,-0.45527416
1238,1408,633345.0,3343545.0,319.26184,0.29068893,0.30303183,0.30279785,0.7670908,0.428411,0.24363762,0.25774485,0.0015115696,0.43396384,0.8269026,-0.43365029
356,1501,636135.0,3370005.0,323.16522,0.3473728,0.38293913,0.5245026,1.0,0.7600126,0.43901855,0.17909877,0.0012225931,0.31190333,0.46769264,-0.44619527
1258,698,612045.0,3342945.0,324.1906,0.363869,0.35503596,0.44014946,0.6605672,0.53577304,0.4138647,0.1290169,0.001267051,0.20024931,0.3504376,-0.30083725
677,1676,641385.0,3360375.0,321.09048,0.26073834,0.23295212,0.19738577,0.64910173,0.3131714,0.16922909,0.09258364,0.00093361654,0.5336357,1.2863847,-0.47179615
805,1028,621945.0,3356535.0,320.25647,0.28647712,0.2680505,0.25810593,0.6950221,0.29960003,0.14758511,0.12990607,0.0011336772,0.4584024,0.99745333,-0.44334313
1358,1242,628365.0,3339945.0,325.3972,0.27354923,0.2637217,0.27969146,0.77738625,0.4976718,0.24172671,0.12003641,0.0013781958,0.4708214,0.8862619,-0.49338263
1048,1668,641145.0,3349245.0,321.32632,0.2399718,0.2312557,0.20382048,0.90397435,0.3931957,0.1669282,0.099519074,0.0009558455,0.6320248,1.3189458,-0.59258354
333,253,598695.0,3370695.0,319.10803,0.27805355,0.2532507,0.2419022,0.666417,0.38832086,0.22866233,0.13595235,0.0011781352,0.467363,1.0279518,-0.4492561
264,386,602685.0,3372765.0,314.32278,0.21645588,0.17199795,0.12824199,0.57615566,0.23513602,0.09887637,0.08006873,0.0012225931,0.63588184,1.550543,-0.54020685
155,543,607395.0,3376035.0,320.91272,0.24716696,0.22131117,0.21762584,0.72000045,0.47162104,0.2612258,0.095917985,0.0011336772,0.535794,1.0716153,-0.52978134
1654,220,597705.0,3331065.0,319.1764,0.23055373,0.19481191,0.17410386,0.6394497,0.364571,0.1886892,0.10345361,0.0015560276,0.5719917,1.2182852,-0.5329716
269,710,612405.0,3372615.0,321.99966,0.37369657,0.3563814,0.3689583,0.7251482,0.45099097,0.25018933,0.16916242,0.001244822,0.32555324,0.7837488,-0.34096783
207,1709,642375.0,3374475.0,324.75458,0.27688357,0.268226,0.27723455,0.69578254,0.53900987,0.31165045,0.11928063,0.0010447614,0.4301548,0.81584287,-0.44351944
306,1740,643305.0,3371505.0,322.07144,0.25646803,0.24576303,0.23137268,0.7408255,0.536046,0.27070236,0.10078613,0.0012225931,0.5240216,1.0564728,-0.50179225
173,193,596895.0,3375495.0,313.57083,0.2527827,0.23178218,0.21493496,0.6464109,0.33528337,0.18607631,0.1121229,0.00128928,0.5009323,1.0370518,-0.4721384
1110,1559,637875.0,3347385.0,321.9894,0.25161275,0.24903888,0.28595063,0.8121336,0.47856265,0.25635102,0.12074774,0.00128928,0.47918275,0.8017458,-0.5306345
306,1335,631155.0,3371505.0,323.8864,0.33707726,0.33362594,0.34620285,0.6956656,0.4158926,0.25841793,0.13377391,0.0011114483,0.33541927,0.7018434,-0.35173675
1625,1056,622785.0,3331935.0,326.19357,0.27746856,0.24652348,0.25547358,0.59639573,0.48893622,0.2743682,0.1170355,0.0011781352,0.40020475,0.81309545,-0.41507208
1032,114,594525.0,3349725.0,322.33804,0.23944531,0.21347253,0.18592031,0.6125995,0.35408047,0.18744124,0.10747705,0.0011559061,0.53433764,1.1441802,-0.4831624
799,567,608115.0,3356715.0,317.90146,0.24634801,0.22979327,0.20072012,0.7235688,0.33766225,0.19890672,0.065886654,0.0013337379,0.5656766,1.2099848,-0.5179308
1212,285,599655.0,3344325.0,322.0441,0.24178521,0.21031368,0.21294606,0.6430765,0.40859994,0.2290523,0.09554009,0.0012225931,0.50247556,0.97106856,-0.5071101
1428,58,592845.0,3337845.0,323.97186,0.26881096,0.2421947,0.24681598,0.66629994,0.44560924,0.2481614,0.09736287,0.00128928,0.45939836,0.9271482,-0.46682194
1619,167,596115.0,3332115.0,316.56158,0.21709935,0.18258597,0.14935952,0.6183907,0.279243,0.13069889,0.08640399,0.0010669903,0.6109164,1.3229992,-0.5440917
375,1374,632325.0,3369435.0,320.93665,0.2805689,0.24763493,0.225055,0.6581104,0.33614132,0.19680081,0.11750231,0.0011781352,0.49034464,1.1973786,-0.45319077
745,401,603135.0,3358335.0,316.00104,0.22154516,0.18697327,0.14286633,0.5603614,0.2677775,0.12543413,0.10978886,0.0011336772,0.5936841,1.3806589,-0.49962637
1094,518,606645.0,3347865.0,320.47864,0.25424513,0.2120101,0.17819868,0.62090605,0.2979231,0.13970746,0.08262506,0.0013781958,0.5540042,1.413029,-0.49092093
132,860,616905.0,3376725.0,320.74866,0.26167428,0.24277967,0.2378659,0.8133036,0.46713623,0.21665089,0.09465093,0.0010447614,0.54742616,1.1257117,-0.5402263
1321,1492,635865.0,3341055.0,321.00504,0.2396793,0.2185033,0.21358953,0.7187135,0.42611012,0.19180903,0.110322356,0.0013115089,0.54180235,1.0500176,-0.53371876
1317,1169,626175.0,3341175.0,323.07294,0.27477768,0.26255175,0.2698639,0.74737716,0.52161664,0.27109236,0.12368196,0.0012225931,0.46942,0.91426635,-0.48005894
1353,237,598215.0,3340095.0,321.56216,0.31502378,0.30835512,0.3020959,0.7348003,0.43149188,0.26469666,0.09160557,0.0011781352,0.41730732,0.9131117,-0.40880308
949,184,596625.0,3352215.0,316.377,0.22417752,0.18679777,0.14643466,0.5215192,0.25572705,0.12757902,0.08669297,0.0017338593,0.5615426,1.3045588,-0.47255883
1077,1547,637515.0,3348375.0,315.2696,0.30747765,0.2874131,0.2653596,0.70473266,0.406962,0.22265661,0.09049412,0.00086692965,0.4529188,1.1086234,-0.42062324
485,1690,641805.0,3366135.0,321.44937,0.26886943,0.25752097,0.27571362,0.7084764,0.49966073,0.25463513,0.11452363,0.0012003641,0.43971467,0.80365247,-0.46682885
1434,1429,633975.0,3337665.0,319.28918,0.22113568,0.18475036,0.15462428,0.62114,0.30739966,0.121456325,0.08189151,0.0011781352,0.6013627,1.3098956,-0.5415
1221,1112,624465.0,3344055.0,319.91467,0.23546751,0.20469795,0.1559112,0.71298075,0.20233856,0.08811287,0.18254426,0.0011781352,0.6411264,1.578205,-0.5538788
539,1573,638295.0,3364515.0,321.8732,0.26097232,0.24687447,0.22552297,0.79470146,0.43418276,0.22733638,0.09725172,0.001267051,0.55789536,1.1952041,-0.52595973
1497,63,592995.0,3335775.0,319.79163,0.25009182,0.2314312,0.2357015,0.7103484,0.45426682,0.23100223,0.11141157,0.0017116303,0.50171447,0.9501537,-0.5085237
341,1709,642375.0,3370455.0,318.86533,0.2312557,0.21440849,0.18024608,0.68847036,0.40524614,0.19223803,0.09578461,0.00091138756,0.5850289,1.2269676,-0.5250559
1167,1153,625695.0,3345675.0,320.57092,0.29917103,0.25974387,0.25003335,0.6157583,0.3192551,0.19839974,0.10454282,0.0010669903,0.4224168,1.0483124,-0.40664026
1360,1055,622755.0,3339885.0,316.10358,0.34620285,0.3384812,0.31361985,0.69537306,0.36156812,0.24664049,0.08524808,0.0014671116,0.37835073,0.9732933,-0.34520522
645,301,600135.0,3361335.0,315.71393,0.25254872,0.21511045,0.18363892,0.75170594,0.278619,0.12208029,0.08151361,0.0011781352,0.6073343,1.4802294,-0.55501276
79,1462,634965.0,3378315.0,319.56946,0.25132027,0.24003029,0.22675142,0.7796092,0.44954807,0.22183764,0.09147219,0.0010892192,0.54936343,1.1011211,-0.52918595
110,675,611355.0,3377385.0,323.38397,0.32953113,0.31180644,0.31385386,0.6696928,0.4376146,0.27280825,0.117524534,0.0012225931,0.36179164,0.8226863,-0.36463234
1381,809,615375.0,3339255.0,323.54803,0.23710543,0.19884822,0.1798951,0.6195606,0.31243044,0.1473121,0.09144996,0.0014226538,0.549956,1.193912,-0.5140614
1292,1269,629175.0,3341925.0,323.20282,0.45149797,0.49525392,0.5510018,0.7095294,0.5132711,0.38910085,0.17491972,0.0010003034,0.12576255,0.24324417,-0.17785396
1522,931,619035.0,3335025.0,324.32733,0.31812418,0.30426028,0.30285636,0.59937906,0.34199104,0.21949774,0.15882595,0.0013115089,0.32865337,0.7193061,-0.32658914
323,909,618375.0,3370995.0,323.09686,0.30221292,0.2858922,0.267524,0.80025876,0.44330835,0.23860686,0.1462666,0.0012225931,0.4989168,1.1695033,-0.47356823
869,1227,627915.0,3354615.0,321.65103,0.26489162,0.22809684,0.20031065,0.6521436,0.25237322,0.11923342,0.104431674,0.0011559061,0.53003776,1.3023821,-0.4817397
348,1165,626055.0,3370245.0,325.11008,0.27278876,0.23798288,0.22066769,0.6341265,0.29394528,0.15292785,0.10832175,0.0012003641,0.483694,1.1331153,-0.45423618
640,1606,639285.0,3361485.0,316.7154,0.21979024,0.18434088,0.13292179,0.67396307,0.31126046,0.11736151,0.08009096,0.0010892192,0.6705309,1.6433696,-0.5704531
1607,127,594915.0,3332475.0,321.3605,0.23189917,0.20376198,0.18463337,0.654776,0.37330657,0.18794821,0.0983854,0.00093361654,0.5600874,1.1485578,-0.5253279
1623,758,613845.0,3331995.0,320.68713,0.24950686,0.21873729,0.20153907,0.63827974,0.41214877,0.20467843,0.09749624,0.0013559669,0.5200415,1.1184567,-0.489538
330,1595,638955.0,3370785.0,321.8185,0.27694207,0.2633707,0.23031975,0.6869495,0.3775964,0.23833388,0.1180358,0.0016004855,0.49781433,1.1510096,-0.4457222
1546,1464,635025.0,3334305.0,326.07053,0.2591589,0.24102475,0.24927287,0.6788769,0.49420094,0.27335426,0.085381456,0.0011781352,0.46286064,0.8725956,-0.47597715
101,302,600165.0,3377655.0,318.192,0.23184067,0.22669293,0.19147755,0.58218086,0.33337244,0.1947729,0.10436499,0.001244822,0.50500757,0.9843961,-0.43948507
1106,1608,639345.0,3347505.0,326.43283,0.28782257,0.29841056,0.35872126,0.7920691,0.64711285,0.36266008,0.13735278,0.0012003641,0.3765654,0.6066825,-0.45269853
652,1017,621615.0,3361125.0,324.15985,0.5080063,0.5858662,0.62523484,1.0,0.49474695,0.19902371,0.14668894,0.0012003641,0.23059139,0.482606,-0.26114044
1345,157,595815.0,3340335.0,317.5084,0.25658503,0.22797985,0.20937772,0.72070235,0.299522,0.15121193,0.08164699,0.0015560276,0.5497641,1.2144543,-0.51937574
1493,213,597495.0,3335895.0,322.17056,0.2853072,0.2831428,0.30133542,0.74837166,0.5201738,0.31761718,0.15735884,0.0012003641,0.42586762,0.7889356,-0.45101538
1029,1063,622995.0,3349815.0,323.56854,0.37913683,0.36790535,0.39510658,0.59914505,0.38481107,0.26867443,0.13081746,0.001244822,0.20521815,0.45291212,-0.23911856
1588,1227,627915.0,3333045.0,323.33954,0.28296727,0.2697469,0.28384477,0.7470262,0.47505283,0.2934773,0.11352333,0.0010892192,0.4493108,0.87205803,-0.46940592
1191,1629,639975.0,3344955.0,325.16818,0.29027948,0.2932628,0.3707717,0.72871655,0.59703916,0.36312807,0.14230983,0.0010003034,0.32555586,0.50379264,-0.4260886
578,1473,635295.0,3363345.0,314.93805,0.20411296,0.15316182,0.09092074,0.77504635,0.21306305,0.057148308,0.07113269,0.0011559061,0.7900134,2.1657124,-0.66998386
1379,727,612915.0,3339315.0,318.69443,0.22721939,0.18404841,0.15678868,0.56539214,0.235721,0.103127174,0.08084675,0.0010003034,0.5657911,1.2737353,-0.5088379
1213,1157,625815.0,3344295.0,327.07883,0.27559662,0.23575999,0.21499345,0.5635202,0.2638777,0.15089995,0.11683544,0.0010003034,0.44768223,1.1078322,-0.41006926
1514,684,611625.0,3335265.0,318.8038,0.22172064,0.17521532,0.13590515,0.67647845,0.2934773,0.13370174,0.08435892,0.0015115696,0.6654163,1.6301881,-0.5885486
1583,1477,635415.0,3333195.0,322.38248,0.2678165,0.24465159,0.23944531,0.7765673,0.46900815,0.24020578,0.103498064,0.0012225931,0.5286568,1.1147168,-0.52086353
494,5,591255.0,3365865.0,316.4522,0.22540598,0.18884517,0.15011998,0.590078,0.27097535,0.123757206,0.087448746,0.001267051,0.5943789,1.3744342,-0.5151122
253,30,592005.0,3373095.0,317.2247,0.22844782,0.19609883,0.15029547,0.5959277,0.25861293,0.13370174,0.13288476,0.0013115089,0.5971836,1.4204019,-0.50481755
278,1661,640935.0,3372345.0,323.00113,0.2548301,0.24125873,0.25635102,0.6928577,0.46834517,0.23318611,0.11258971,0.0013337379,0.45986372,0.8268811,-0.48345038
899,1457,634815.0,3353715.0,314.39456,0.21399902,0.17427936,0.12742303,0.5169564,0.2294033,0.0959125,0.078334875,0.0015115696,0.6045093,1.4395128,-0.4957455
499,604,609225.0,3365715.0,313.7144,0.20382048,0.15754914,0.10741697,0.5445671,0.20643337,0.07980625,0.07195516,0.0011559061,0.670492,1.6548303,-0.55121636
740,1373,632295.0,3358485.0,324.25897,0.27009788,0.2617328,0.23903584,0.71350724,0.47770473,0.25872993,0.11407905,0.0010225323,0.49811018,1.0572113,-0.46324438
543,837,616215.0,3364395.0,313.29056,0.19873121,0.1516994,0.09349462,0.5717099,0.17398688,0.05367747,0.069221,0.0010003034,0.7188996,1.8616481,-0.58059865
1523,556,607785.0,3334995.0,318.9508,0.2162219,0.17819868,0.1456742,0.70303625,0.31149447,0.128203,0.075667396,0.0010003034,0.6567164,1.458426,-0.5955705
135,872,617265.0,3376635.0,318.46542,0.24359863,0.21581243,0.19475341,0.7821246,0.32713276,0.13849851,0.09834094,0.001244822,0.60127383,1.3068312,-0.5674828
354,1517,636615.0,3370065.0,325.41428,0.26711455,0.23535052,0.21979024,0.59680516,0.27035138,0.14013645,0.115523934,0.0014671116,0.46169123,1.0332713,-0.43435937
207,1142,625365.0,3374475.0,322.92593,0.23710543,0.19100958,0.16088347,0.59510875,0.2597049,0.11463163,0.10240884,0.0013337379,0.57437795,1.3879774,-0.5140437
1142,927,618915.0,3346425.0,322.47818,0.33333343,0.27729306,0.2549471,0.5381909,0.23642296,0.14941801,0.14008693,0.00080024276,0.35711792,1.246951,-0.31993008
1019,190,596805.0,3350115.0,319.2926,0.289519,0.28641862,0.28466374,0.7140922,0.45157593,0.27955496,0.12245937,0.0015782565,0.42996335,0.8583887,-0.42745522
1649,931,619035.0,3331215.0,319.89075,0.687242,0.78768176,0.91924214,1.0,0.80345654,0.60651577,0.31064978,0.0016671724,0.042077992,0.08550735,-0.11876736
438,894,617925.0,3367545.0,324.59735,0.4265196,0.46518633,0.5427537,0.7030948,0.49213406,0.33095455,0.21570988,0.0010892192,0.12870032,0.22766411,-0.20363973
216,1534,637125.0,3374205.0,319.7096,0.26401418,0.26863545,0.22821385,0.9805473,0.4522389,0.18104553,0.0968516,0.0010892192,0.6224004,1.3731478,-0.5699021
1185,424,603825.0,3345135.0,318.6705,0.23675445,0.20955321,0.17843267,0.6767709,0.32276493,0.16201444,0.075245045,0.0014448827,0.58271295,1.2821187,-0.5271409
193,496,605985.0,3374895.0,313.75882,0.20387897,0.16012302,0.1066565,0.5309957,0.19130205,0.07754436,0.07237751,0.0012225931,0.66547126,1.6528172,-0.53662664
1369,1733,643095.0,3339615.0,325.5134,0.2956612,0.30496225,0.3687828,0.8372875,0.6058528,0.3493227,0.11894719,0.00091138756,0.38845554,0.6391519,-0.4660323
74,130,595005.0,3378465.0,312.24463,0.20013516,0.160708,0.103965625,0.5220457,0.17609277,0.06744383,0.071799554,0.0011781352,0.6678474,1.620903,-0.5292358
1610,1737,643215.0,3332385.0,315.8233,0.21101564,0.17176397,0.13725059,0.6145884,0.31215745,0.13089389,0.07448926,0.0010447614,0.63489366,1.3949503,-0.5631374
1090,1625,639855.0,3347985.0,322.9977,0.23868485,0.23037824,0.2034695,0.7936485,0.5119451,0.23186016,0.10051938,0.00093361654,0.5918848,1.205107,-0.5500542
1581,488,605745.0,3333255.0,316.16168,0.21165912,0.17269994,0.12993842,0.59341234,0.25607806,0.11197976,0.07662324,0.0009780745,0.64073193,1.4749051,-0.54915243
205,354,601725.0,3374535.0,316.16168,0.26214224,0.24816142,0.22692691,0.7412349,0.36792484,0.18829921,0.09903004,0.0016449434,0.5312211,1.1311134,-0.4983579
320,1297,630015.0,3371085.0,326.0466,0.32707423,0.3063662,0.31239143,0.68847036,0.4054801,0.257014,0.112789765,0.0014893407,0.37575513,0.8472061,-0.38408735
1145,512,606465.0,3346335.0,321.36392,0.22107719,0.17656074,0.1368411,0.5838188,0.24059577,0.10644202,0.09196123,0.0015337986,0.62023383,1.4963369,-0.53559834
1471,337,601215.0,3336555.0,317.7169,0.24944834,0.22429453,0.20224106,0.6819772,0.408132,0.20526342,0.08693748,0.0011559061,0.54255396,1.1705894,-0.50501704
413,1210,627405.0,3368295.0,321.86636,0.2617913,0.2397963,0.22160365,0.7405915,0.4114858,0.19414893,0.11118928,0.0014226538,0.53937906,1.1722938,-0.5108134
966,660,610905.0,3351705.0,315.3072,0.24149272,0.22084318,0.18241048,0.79013866,0.3470998,0.1562817,0.075956374,0.0013781958,0.62488174,1.4154198,-0.5631115
58,1735,643155.0,3378945.0,324.61786,0.2870036,0.2654181,0.31438035,0.5362605,0.48394445,0.30938858,0.1263939,0.0012003641,0.2608388,0.43676662,-0.33784407
1350,1187,626715.0,3340185.0,318.71152,0.23499954,0.2010711,0.181767,0.6357058,0.3280297,0.14817008,0.103298,0.0011336772,0.55529535,1.1774577,-0.5194153
1039,1527,636915.0,3349515.0,316.524,0.21329704,0.18311244,0.12672107,0.82693344,0.25373816,0.08557799,0.07975753,0.0010003034,0.7342411,1.7726321,-0.63741755
1395,264,599025.0,3338835.0,317.28964,0.23669596,0.20779829,0.17474733,0.66501296,0.34904972,0.17897864,0.10658789,0.0011336772,0.5838161,1.3062919,-0.5238414
672,1035,622155.0,3360525.0,324.4948,0.45342836,0.472791,0.50332654,0.6835566,0.51089215,0.40029335,0.12181473,0.001267051,0.15185156,0.3458506,-0.1822684
1646,158,595845.0,3331305.0,315.90875,0.2521392,0.23640347,0.2290328,0.5966882,0.39604256,0.23041724,0.080402166,0.0011781352,0.44525376,0.85117954,-0.4324671
976,1014,621525.0,3351405.0,320.46838,0.2850732,0.2509108,0.24336463,0.6449484,0.27822903,0.17164697,0.10703246,0.0011781352,0.45207462,1.0381271,-0.43984324
1052,1154,625725.0,3349125.0,324.10516,0.5456201,0.54989034,0.57609713,0.8423767,0.8028716,0.6914148,0.22620195,0.0011336772,0.1877226,0.5516191,-0.21007922
574,107,594315.0,3363465.0,318.44833,0.2396793,0.20229955,0.16725968,0.5817714,0.30154994,0.16376935,0.092539184,0.00128928,0.5533972,1.3155181,-0.48397642
419,1476,635385.0,3368115.0,322.87125,0.2551226,0.22423604,0.24371561,0.5400628,0.44791013,0.24960436,0.106054395,0.0010892192,0.3781007,0.6803588,-0.4132242
1489,1224,627825.0,3336015.0,321.67154,0.24090774,0.21610491,0.19007361,0.7104069,0.34975168,0.16119547,0.10741036,0.0013115089,0.5778396,1.2459606,-0.53350854
1167,220,597705.0,3345675.0,318.99182,0.2630782,0.24225318,0.22745337,0.6898744,0.37463254,0.20502941,0.09534003,0.0011336772,0.5040958,1.0689266,-0.48021454
596,1416,633585.0,3362805.0,319.47034,0.2526072,0.23962082,0.20212406,0.8389839,0.41647756,0.18361942,0.108944155,0.0012225931,0.6117136,1.3758944,-0.55568373
1238,1403,633195.0,3343545.0,322.88834,0.3882039,0.41008186,0.4672337,0.8113147,0.5740692,0.36082718,0.20984143,0.0016894013,0.2691185,0.5050544,-0.32850334
646,824,615825.0,3361305.0,317.74423,0.22002423,0.18334642,0.12888546,0.7429899,0.24094675,0.08850285,0.08309187,0.00093361654,0.7043489,1.7725713,-0.60414726
312,483,605595.0,3371325.0,317.65195,0.26939592,0.24804443,0.235409,0.5752197,0.33103257,0.19356397,0.09920787,0.001267051,0.41919398,0.87833214,-0.39741227
792,627,609915.0,3356925.0,317.63486,0.24798591,0.20791528,0.17539081,0.7037967,0.29039645,0.13311677,0.07855716,0.0014448827,0.6010162,1.4739405,-0.54390144
243,568,608145.0,3373395.0,312.84622,0.19984266,0.15199189,0.097062945,0.5552721,0.18026558,0.058045268,0.07124383,0.0010669903,0.7024138,1.793158,-0.5701975
26,1452,634665.0,3379905.0,326.3303,0.35714185,0.37779137,0.4137087,0.77305746,0.5298453,0.35560143,0.1901688,0.0010225323,0.3027966,0.56976336,-0.34345612
1208,415,603555.0,3344445.0,321.94498,0.36117813,0.3625821,0.38475257,0.76498485,0.55308825,0.36461002,0.15758114,0.0010892192,0.3307123,0.6965674,-0.35687706
842,171,596235.0,3355425.0,316.3565,0.25442064,0.24108325,0.22780438,0.63272256,0.36710587,0.21926376,0.08338085,0.00128928,0.4705468,0.9275251,-0.44819945
1262,1264,629025.0,3342825.0,326.34738,0.2930288,0.299405,0.33157855,0.86677015,0.5330041,0.27920398,0.13668591,0.0011559061,0.44660753,0.806728,-0.486518
892,791,614835.0,3353925.0,314.33646,0.2287988,0.19370046,0.15011998,0.69010836,0.29702613,0.12726705,0.06702033,0.0012225931,0.64266866,1.5431112,-0.5616689
43,588,608745.0,3379395.0,317.34433,0.23903584,0.21505196,0.16930708,0.7145017,0.3449159,0.14664914,0.096629314,0.0014226538,0.61686945,1.4537357,-0.5373006
743,654,610725.0,3358395.0,313.48538,0.20077863,0.15439028,0.10145025,0.537021,0.1840094,0.06358301,0.06759828,0.0013559669,0.68220884,1.70176,-0.5534054
1439,1773,644295.0,3337515.0,322.3517,0.33678478,0.32947263,0.34614435,0.58873254,0.4411244,0.2963242,0.15695873,0.001267051,0.25948676,0.5321257,-0.2823551
582,1627,639915.0,3363225.0,325.11008,0.35491896,0.39346865,0.51882833,1.0,0.7772888,0.45992157,0.18430035,0.0010003034,0.3168045,0.49077561,-0.43526733
1317,106,594285.0,3341175.0,321.25113,0.21908827,0.18931316,0.14497223,0.6310846,0.2631367,0.120247364,0.08853797,0.0015782565,0.6263876,1.4168143,-0.53848445
454,739,613275.0,3367065.0,318.1168,0.2551226,0.22283208,0.214233,0.49812028,0.20857824,0.11853144,0.09060526,0.00084470067,0.39852032,0.8156754,-0.38183963
250,1716,642585.0,3373185.0,323.49677,0.27746856,0.28981146,0.29893705,0.8194458,0.53046924,0.29168338,0.13741946,0.0008891586,0.465412,0.8493643,-0.47746757
852,468,605145.0,3355125.0,316.6949,0.19949168,0.1563207,0.09864238,0.53743047,0.20272852,0.077973336,0.076134205,0.0008224717,0.6898393,1.7327043,-0.5493465
914,473,605295.0,3353265.0,319.1012,0.2590419,0.24043977,0.23353711,0.74568075,0.39729047,0.22811633,0.1107447,0.0011559061,0.52301294,1.0633423,-0.51235217
1030,1720,642705.0,3349785.0,316.87946,0.21353102,0.17585878,0.13151786,0.6353549,0.30958354,0.1238352,0.081291325,0.0010225323,0.6570021,1.5305274,-0.5664304
1532,492,605865.0,3334725.0,318.21933,0.23172367,0.19504589,0.17006755,0.6472884,0.33766225,0.1623654,0.07491161,0.00086692965,0.58385926,1.2831743,-0.53689194
1358,503,606195.0,3339945.0,318.26718,0.22961779,0.18861118,0.14725362,0.6195022,0.21590991,0.090062775,0.0775124,0.0012225931,0.61590475,1.5118911,-0.53320616
1497,1713,642495.0,3335775.0,321.84244,0.22119418,0.18644679,0.16527076,0.5532247,0.37903932,0.19816573,0.0790462,0.0011559061,0.53995323,1.0948104,-0.49586594
416,676,611385.0,3368205.0,318.56796,0.3085306,0.32075655,0.3445649,0.78820825,0.493772,0.3256508,0.11325657,0.0011559061,0.39164358,0.71944416,-0.42152077
268,1236,628185.0,3372645.0,321.2272,0.58504725,0.6896989,0.8231897,1.0,0.87458926,0.7042452,0.29535624,0.0012225931,0.09697857,0.17325626,-0.18364285
